seqno,organizer,no,address,tax_id_number,twd97x,twd97y,wgs84ax,wgs84ay,date
194,勤記食品股份有限公司土城廠,99604039,新北市土城區永豐路一九五巷二七弄二０、二二、二四號,86965848,297751.72,2763656.4500000002,121.4729907895,24.9800982566,20230731
195,御禮烘焙事業有限公司,99619003,新北市汐止區新臺五路一段七五號一三樓之五,97021298,315135.98,2772705.3100000001,121.6456051466,25.0611426198,20230731
196,永新興業有限公司,99610893,新北市新莊區思源路四二巷三號,28402096,296477.87,2770691.5699999998,121.4606101309,25.043651424,20230731
197,天水商行,99608591,新北市鶯歌區文化路五０一之二八號,78889679,285640.5,2760143.0499999998,121.3529381979,24.9487111937,20230731
198,味味美食有限公司,99616830,新北市五股區中興路一段九五巷四弄三、五號,53697463,297030.02,2773913.9300000002,121.4661920434,25.0727258789,20230731
199,超有有限公司,99690233,新北市三重區興德路一四一巷八、一０號,97252353,297373.71,2771755.71,121.4695245852,25.0532306938,20230731
200,古早食品有限公司板橋廠,99612974,新北市板橋區國慶路七號二樓,84845405,296207.79,2765359.8700000001,121.4577550872,24.995524752,20230731
201,弘繽企業有限公司,99607819,新北市汐止區康寧街169巷29號2樓之3,96949072,312815.02,2773555.6299999999,121.6226405544,25.0689173603,20230731
202,北香製麵廠股份有限公司,99618481,新北市汐止區康寧街169巷23之1號1樓,97493064,312823.11,2773477.5699999998,121.6227171122,25.0682123394,20230731
203,元記食品有限公司三重廠,99612376,新北市三重區光復路1段30巷2號,89317608,297586.12,2771095.8399999999,121.4716069014,25.047266726,20230731
204,唯力香食品有限公司,99612485,新北市三峽區嘉添181之32號(1、3號),16370648,287377.65,2756015.3599999999,121.3700292133,24.911403529,20230731
205,喬賀興業有限公司,99614866,新北市中和區立德街一四八巷六號六樓,22595265,299186.78,2766833.21,121.4873180222,25.008732402,20230731
206,佳香食品行,99613939,新北市蘆洲區中山一路95巷22弄6號,19504754,298143.64,2774764.4300000002,121.4772604266,25.0803690815,20230731
207,財翰企業股份有限公司土城廠,99609851,新北市土城區中央路三段一０號,96984176,294298.54,2762480.4100000001,121.4387494729,24.9695855344,20230731
208,隆昌食品有限公司,99600288,新北市土城區中央路一段三六五巷一四號,89778221,294922.01,2763678.6299999999,121.4449633014,24.980384881,20230731
209,果大行有限公司蘆洲廠,99609222,新北市蘆洲區和平路一一四巷一０號,97438823,297247.24,2774721.04,121.468372907,25.0800056358,20230731
210,義峰食品股份有限公司,99601267,新北市土城區忠義路55巷54號,84628110,294721.07,2762235.71,121.4429263152,24.9673639434,20230731
211,巃津企業有限公司,99616224,新北市中和區中板路15巷6號,89958407,298866.63,2767132.5299999998,121.4841568266,25.0114449773,20230731
212,美又廉食品工業有限公司,99616792,新北市三重區中興北街175巷18號,70353842,297480.83,2772071.98,121.4705971812,25.0560826011,20230731
213,銘呈食品行,99609223,新北市中和區橋安街一九號二樓,30299288,299718.08,2766320.9300000002,121.4925632038,25.0040901215,20230731
214,凱瑞生物科技股份有限公司,99603126,新北市新莊區化成路一四六號四樓、一二０號二樓,16543450,296969.59,2770829.9199999999,121.4654878287,25.044885224,20230731
215,佶露有限公司,99606469,新北市新莊區化成路124號及124號2樓,16994145,297005.57,2770812.0600000001,121.4658438194,25.0447228702,20230731
216,爵信實業有限公司,99618135,新北市三重區三重市重新路五段六三五之二號七樓,97319586,299271.47,2772604.5600000001,121.488363201,25.0608334167,20230731
217,清芳實業股份有限公司汐止廠,99602119,新北市汐止區福德一路三五一巷一一弄一號三樓,70679679,313542.94,2772702.8100000001,121.6298161414,25.061187854,20230731
218,愛味香食品股份有限公司,99607604,新北市鶯歌區中正三路491巷7號,96862639,282424.17,2758371.8700000001,121.3210466947,24.9327925551,20230731
219,穀豐食品工業有限公司鶯歌廠,99601624,新北市鶯歌區中正三路491巷3號,16928032,282402.75,2758397.48,121.3208352793,24.9330241591,20230731
220,佳美樂實業有限公司,99614419,新北市樹林區東大街166號及東順街91號,16783795,291331.37,2763155.1600000001,121.4093822294,24.9757609672,20230731
221,香樂食品股份有限公司樹林廠,99603699,新北市樹林區大安路502號3樓之1、之4、之5,22219776,291788.24,2764336.7999999998,121.4139431332,24.9864165367,20230731
222,奇軒有限公司,99604208,新北市新店區中正路五四三號二樓,84828089,303851.08,2764445.6800000002,121.5334349414,24.987019213,20230731
223,綠生技股份有限公司,99600252,新北市中和區立德街一００、一０二、一０六號四樓,13035571,299137.57,2766792.4700000002,121.4868290122,25.0083661439,20230731
224,十倍速食品科技行,99611170,新北市新莊區中正路六五九之二號四樓,18455853,293168.41,2769208.6400000001,121.4277666585,25.0303613951,20230731
225,裕益食品有限公司,99601410,新北市新店區中正路五三八巷六號五樓,97477732,303937.33,2764109.9300000002,121.5342762283,24.9839849255,20230731
226,達美樂披薩股份有限公司台北廠,99614201,新北市新莊區中正路五四四號,86385187,293428.81,2769335.8599999999,121.4303510665,25.0315024979,20230731
227,金泰瑞實業有限公司,99608254,新北市新店區中正路四維巷八弄五號五樓,70690909,304003.21,2764229.7799999998,121.5349334779,24.9850646485,20230731
228,華漢冷凍食品工業股份有限公司五股廠,99603690,新北市五股區五工六路四七號,23902065,295006.11,2773096.3399999999,121.4461035211,25.0654062238,20230731
229,上品咖啡業股份有限公司,99606360,新北市土城區大暖路一四八號,5182514,292796.37,2760895.6000000001,121.4238227102,24.9553206725,20230731
230,新連茂食品有限公司中和廠,99616021,新北市中和區建六路六七巷三號,70710377,299123.69,2766156.8500000001,121.4866689129,25.0026282161,20230731
231,珍品軒食品有限公司,99619616,新北市中和區立德街一一二號地下一樓,24394588,299182.81,2766813.3700000001,121.4872779926,25.008553381,20230731
232,宏遠國際餐飲股份有限公司五股廠,99600599,新北市五股區五權路四九號,25094980,295676.11,2773508.6800000002,121.4527580718,25.069108734,20230731
233,寶來發食品股份有限公司汐止廠,99601317,新北市汐止區福德一路三九二巷四二弄一七號,86511157,313319.68,2772871.2000000002,121.6276111401,25.0627174642,20230731
234,民品有限公司中和廠,99689817,新北市中和區新民街一一二號五樓之九,23293844,298492.51,2766790.52,121.4804382149,25.0083693886,20230731
235,富華股份有限公司汐止廠,99605627,新北市汐止區保新街一五０號一樓、二樓,22729476,319429.43,2773574.5299999998,121.6882018922,25.068798565,20230731
236,柏諾食品股份有限公司,99600231,新北市三重區光華路46號,89591160,297168.34,2772498.3199999998,121.4675146732,25.0599414104,20230731
237,陸仕企業股份有限公司台北廠,99601965,新北市瑞芳區頂坪路瑞芳工業區一二九號,83414913,329982,2777316,121.793011714,25.102052644,20230731
238,振芳股份有限公司五股廠,99600338,新北市五股區五工六路22號,3341208,295347.04,2772829.77,121.4494739571,25.0629894703,20230731
239,富信食品有限公司樹林廠,99600879,新北市樹林區東順街五七巷五號,12767773,291539.33,2763326.0699999998,121.411447188,24.9772983529,20230731
240,豐茂生技有機食品股份有限公司,99601312,新北市新莊區五權三路四號之二,12713860,295539.83,2772745.3100000001,121.4513820193,25.0622211251,20230731
241,自然風生物科技有限公司食品廠,99602477,新北市樹林區柑園街二段一二二巷二號二樓,28744170,288811.16,2760896.2799999998,121.3843569807,24.9554338699,20230731
242,中日藥品股份有限公司瑞芳廠,99601736,新北市瑞芳區頂坪路瑞芳工業區二九號,15045808,329982,2777316,121.793011714,25.102052644,20230731
243,鴻順食品有限公司,99602934,新北市八里區博物館路三一號二樓,54851409,291744.96,2783863.7799999998,121.414106823,25.1627083456,20230731
244,薪味香食品股份有限公司,99603192,新北市土城區永豐路一九五巷三五號,12993686,297982.72,2763544.7799999998,121.4752749126,24.979082792,20230731
245,仁德國際股份有限公司,99606222,新北市中和區中板路7之2號4樓,12910736,298928.02,2767145.4900000002,121.4847654384,25.0115600411,20230731
246,勤大食品有限公司,99606373,新北市新莊區福營路一六五巷四二號之一、四四號一樓,70618718,293704.35,2769128.6400000001,121.4330747921,25.029623851,20230731
247,仕龍咖啡有限公司,99606798,新北市中和區員山路四六六巷二一弄三一號,96948545,298532.2,2766701.77,121.4808283416,25.0075668022,20230731
248,圓方達企業有限公司三重廠,99606727,新北市三重區新北大道2段260號4樓之3,84475682,297018.62,2772694.8900000001,121.4660374183,25.0617206931,20230731
249,富凰企業股份有限公司五股廠,99606878,新北市新莊區五權二路二０號之一,12298913,296130.38,2773227.6400000001,121.4572514529,25.0665577488,20230731
250,奇華股份有限公司五股廠,99607349,新北市五股區中興路1段10號7樓、7樓之1、之2、之3、之5、之6,12365601,297350.85,2773923.1000000001,121.4693725983,25.0727985618,20230731
251,東阪國際股份有限公司,99607625,新北市中和區立德街148巷28、38、40號7樓,12713215,299109.52,2766876.3399999999,121.4865541413,25.0091242614,20230731
252,青葉國際有限公司,99608470,新北市八里區龍米路二段二三二巷七號,79950412,293527.13,2783478.8999999999,121.4317732255,25.1591832017,20230731
253,國義食品實業有限公司土城廠,99609744,新北市土城區承天路八三之一二號,16273694,294486.37,2761722.1299999999,121.4405853297,24.9627341985,20230731
254,福和生鮮農產股份有限公司,99615345,新北市中和區連城路194巷4號,80142086,299662.4,2765583.52,121.4919851703,24.9974346376,20230731
255,葆祥實業有限公司,99619295,新北市鶯歌區中正三路491巷8號,84891060,282404.1,2758370.3700000001,121.3208479579,24.9327794392,20230731
256,健逢生物科技企業有限公司（食品廠）,99619423,新北市鶯歌區建國路596巷68、70號(食品廠區)1樓、2樓,16194256,284428.31,2760478.98,121.3409427348,24.9517720392,20230731
257,太陽牧場食品製造廠,99619603,新北市深坑區北深路三段一五五巷二一號三樓,14876903,310782.35,2766163.2999999998,121.6021670991,25.0022636985,20230731
258,大玉成食品工業股份有限公司,99689575,新北市淡水區北新路二段五八號,97077905,298213.81,2786417.5600000001,121.478365668,25.1855701837,20230731
259,嘉義食品工業股份有限公司,99690135,新北市中和區中正路九０七號,86761627,298817.16,2766553.8100000001,121.4836462086,25.0062219204,20230731
260,羿品有限公司中和廠,99690824,新北市中和區建一路五號九樓,89643815,299277.71,2766291.2400000002,121.488199547,25.0038364912,20230731
261,堉敏股份有限公司三重廠,99690844,新北市三重區光復路一段六八巷二四弄一一號一樓,22606592,297506.76,2771174.5600000001,121.4708231963,25.0479798597,20230731
262,四川土產股份有限公司鶯歌廠,99690892,新北市鶯歌區中正三路二三０巷一九之一號,27013400,283219.56,2759257.8100000001,121.3289433532,24.9407738587,20230731
263,軍順食品有限公司三重廠,99690891,新北市三重區中正北路五三０巷一０號,79971211,297619.13,2773661.1600000001,121.4720228376,25.070425363,20230731
264,帛泉企業有限公司,99691225,新北市新店區中正路五三七號二樓,89462308,303850.28,2764339.0499999998,121.5334229248,24.986056602,20230731
265,壯元食品有限公司,99691303,新北市五股區五工三路一一六巷一四號一樓,16573973,296011.57,2773486.3399999999,121.4560824348,25.0688969415,20230731
266,大得利家畜肉食品加工廠有限公司有效期限至中華民國102.6.24止,99691338,新北市新莊區環河路六九一號,86229519,296968,2767206,121.465348676,25.0121683607,20230731
267,立商德有限公司,99691414,新北市中和區中山路二段三一五巷二號七樓,86016282,299867.18,2766065.2400000002,121.4940311467,25.0017768497,20230731
268,泰霖豆腐工廠有限公司,99691503,新北市板橋區松柏街七五號一樓,23476822,298078.26,2769262.9399999999,121.4764202759,25.0307036965,20230731
269,華建食品企業有限公司,99691696,新北市五股區五工三路一０七號三樓,79988228,296027.73,2773276.0499999998,121.4562356482,25.0669979456,20230731
270,博研生技有限公司泰山廠,99691717,新北市泰山區明志路一段一二二巷五九號,13132644,,,,,20230731
271,英吉生物科技有限公司,99691768,新北市三重區中正北路一九三巷二一弄一五號,80423115,298173.61,2773689.3599999999,121.4775199017,25.0706624052,20230731
272,宏騏烘焙食品行,99691766,新北市中和區中正路七六六號,80937141,298988.36,2765825.5099999998,121.4853165018,24.9996412746,20230731
273,鏗達實業有限公司泰山廠,99691850,新北市泰山區泰林路二段二九二巷三號一樓,16265569,293502.15,2772833.6200000001,121.4311881524,25.0630784568,20230731
274,順華藥品工業股份有限公司食品廠,99691867,新北市三峽區二鬮路186號,4610454,286197.15,2755460.8500000001,121.3583282938,24.9064258314,20230731
